3.0000000000000000e+00 3.8423813766985968e+03
4.0000000000000000e+00 3.8364557807975048e+03
5.0000000000000000e+00 3.8288371574961016e+03
6.0000000000000000e+00 3.8195255067943863e+03
7.0000000000000000e+00 3.8085208286923594e+03
8.0000000000000000e+00 3.7958231231900199e+03
9.0000000000000000e+00 3.7814323902873693e+03
1.0000000000000000e+01 3.7653486299844062e+03
1.1000000000000000e+01 3.7475718422811315e+03
1.2000000000000000e+01 3.7281020271775451e+03
1.3000000000000000e+01 3.7069391846736467e+03
1.4000000000000000e+01 3.6840833147694366e+03
1.5000000000000000e+01 3.6595344174649144e+03
1.6000000000000000e+01 3.6332924927600802e+03
1.7000000000000000e+01 3.6053575406549344e+03
1.8000000000000000e+01 3.5757295611494765e+03
1.9000000000000000e+01 3.5444085542437069e+03
2.0000000000000000e+01 3.5113945199376253e+03
2.1000000000000000e+01 3.4766874582312321e+03
2.2000000000000000e+01 3.4402873691245268e+03
2.3000000000000000e+01 3.4021942526175094e+03
2.4000000000000000e+01 3.3624081087101804e+03
2.5000000000000000e+01 3.3209289374025393e+03
2.6000000000000000e+01 3.2777567386945866e+03
2.7000000000000000e+01 3.2328915125863223e+03
2.8000000000000000e+01 3.1863332590777454e+03
2.9000000000000000e+01 3.1380819781688574e+03
3.0000000000000000e+01 3.0881376698596569e+03
3.1000000000000000e+01 3.0365003341501447e+03
3.2000000000000000e+01 2.9831699710403209e+03
3.3000000000000000e+01 2.9281465805301850e+03
3.4000000000000000e+01 2.8714301626197371e+03
3.5000000000000000e+01 2.8130207173089775e+03
3.6000000000000000e+01 2.7529182445979059e+03
3.7000000000000000e+01 2.6911227444865226e+03
3.8000000000000000e+01 2.6276342169748273e+03
3.9000000000000000e+01 2.5624526620628199e+03
4.0000000000000000e+01 2.4955780797505017e+03
4.1000000000000000e+01 2.4270104700378706e+03
4.2000000000000000e+01 2.3567498329249279e+03
4.3000000000000000e+01 2.2847961684116731e+03
4.4000000000000000e+01 2.2111494764981062e+03
4.5000000000000000e+01 2.1358097571842277e+03
4.6000000000000000e+01 2.0587770104700380e+03
4.7000000000000000e+01 1.9800512363555358e+03
4.8000000000000000e+01 1.8996324348407218e+03
4.9000000000000000e+01 1.8175206059255959e+03
5.0000000000000000e+01 1.7337157496101579e+03
5.1000000000000000e+01 1.6482178658944085e+03
5.2000000000000000e+01 1.5610269547783471e+03
5.3000000000000000e+01 1.4721430162619738e+03
5.4000000000000000e+01 1.3815660503452884e+03
5.5000000000000000e+01 1.2892960570282910e+03
5.6000000000000000e+01 1.1953330363109826e+03
5.7000000000000000e+01 1.0996769881933615e+03
5.8000000000000000e+01 1.0023279126754294e+03
5.9000000000000000e+01 9.0328580975718444e+02
6.0000000000000000e+01 8.0255067943862753e+02
6.1000000000000000e+01 7.0012252171975967e+02
6.2000000000000000e+01 5.9600133660057907e+02
6.3000000000000000e+01 4.9018712408108695e+02
6.4000000000000000e+01 3.8267988416128338e+02
6.5000000000000000e+01 2.7347961684116706e+02
6.6000000000000000e+01 1.6258632212074011e+02
6.7000000000000000e+01 5.0000000000000000e+01
